unique_id,cnn_intrsctn_pkey,intrsctn_grp,intrsctn_type,case_id_pkey,accident_year,collision_date,collision_time,time_cat,day_of_week,special_cond,primary_rd,secondary_rd,distance,direction,intersection,weather_1,weather_2,location_type,ramp_intersection,side_of_hwy,tow_away,collision_severity,number_killed,number_injured,party_count,primary_coll_factor,pcf_viol_category,hit_and_run,type_of_collision,mviw,ped_action,road_surface,road_cond_1,road_cond_2,lighting,control_device,truck_accident,alcohol_involved,stwd_vehtype_at_fault,chp_vehtype_at_fault,count_severe_inj,count_visible_inj,count_complaint_pain,count_ped_killed,count_ped_injured,primary_ramp,secondary_ramp,party_number_ckey,party_type,at_fault,party_sex,party_age,party_sobriety,party_drug_physical,dir_of_travel,party_safety_equip_1,party_safety_equip_2,sp_info_1,sp_info_2,sp_info_3,oaf_violation_code,oaf_viol_cat,oaf_viol_section,oaf_violation_suffix,oaf_1,oaf_2,party_number_killed,party_number_injured,move_pre_acc,vehicle_year,vehicle_make,stwd_vehicle_type,inattention,mv_involved,col_comb,dph_col_type,dph_col_grp
11829,27519000,0,INTERSECTIONS,6059248,2012,20121219,1028,,3,0,FULTON ST,25TH AV,110,E,N,A,-,,,,N,3,0,2,2,A,3,N,G,B,F,A,H,-,A,D,,,L,4,0,2,0,0,1,-,-,1,4,Y,M,39,A,-,W,-,-,-,3,-,-,-,,,F,-,0,1,R,,-,L,K,,2 4,L,DD
11830,27519000,0,INTERSECTIONS,3306829,2007,20070719,839,A,4,0,FULTON ST,25TH AV,16,E,N,A,-,,,,N,3,0,1,2,A,10,N,G,B,B,A,H,-,A,A,,,D,22,0,1,0,0,1,-,-,1,1,Y,M,58,A,-,E,M,G,-,3,-,-,-,,,N,-,0,0,D,1996,FORD,D,,,1 2,E,BB
11831,27519000,0,INTERSECTIONS,3898258,2008,20080916,1441,C,2,0,FULTON ST,25TH AV,5,W,N,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,A,A,,,A,1,0,0,1,0,1,-,-,2,2,N,M,22,A,-,S,-,-,-,-,-,-,-,,,N,-,0,1,-,,-,N,,,1 2,E,BB
11832,27519000,0,INTERSECTIONS,3306829,2007,20070719,839,A,4,0,FULTON ST,25TH AV,16,E,N,A,-,,,,N,3,0,1,2,A,10,N,G,B,B,A,H,-,A,A,,,D,22,0,1,0,0,1,-,-,2,2,N,F,19,A,-,N,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11833,27519000,0,INTERSECTIONS,3898258,2008,20080916,1441,C,2,0,FULTON ST,25TH AV,5,W,N,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,A,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,F,36,A,-,N,-,-,-,-,-,-,-,,,N,-,0,0,E,2007,VOLKSWAGEN,A,,,1 2,E,BB
11834,27519000,0,INTERSECTIONS,4712385,2010,20100512,545,F,3,0,FULTON ST,CROSSOVER DR,10,W,N,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,B,A,,,A,8,0,0,1,0,1,-,-,2,2,N,M,62,A,-,-,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11835,27519000,0,INTERSECTIONS,4483389,2009,20091110,1539,C,2,0,FULTON ST,25TH AV,130,W,N,A,-,,,,N,3,0,1,2,A,11,N,G,B,D,A,H,-,A,D,,,N,60,0,1,0,0,1,-,-,2,1,N,M,28,A,-,W,M,G,-,3,-,-,-,,,N,-,0,0,B,2000,TOYOTA,A,,,1 2,E,BB
11836,27519000,0,INTERSECTIONS,4483389,2009,20091110,1539,C,2,0,FULTON ST,25TH AV,130,W,N,A,-,,,,N,3,0,1,2,A,11,N,G,B,D,A,H,-,A,D,,,N,60,0,1,0,0,1,-,-,1,2,Y,F,29,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,R,,-,N,,,1 2,E,BB
11837,27519000,0,INTERSECTIONS,5734815,2012,20120516,845,,3,0,FULTON ST,25TH AV,4,E,N,B,-,,,,N,4,0,1,2,A,10,F,G,B,B,A,H,-,A,A,,,-,-,0,0,1,0,1,-,-,1,1,Y,M,998,G,G,E,-,-,-,3,-,-,-,,,M,-,0,0,D,,MERCEDES-BENZ,-,,,1 2,E,BB
11838,27519000,0,INTERSECTIONS,5734815,2012,20120516,845,,3,0,FULTON ST,25TH AV,4,E,N,B,-,,,,N,4,0,1,2,A,10,F,G,B,B,A,H,-,A,A,,,-,-,0,0,1,0,1,-,-,2,2,N,M,13,A,-,N,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11839,27519000,0,INTERSECTIONS,6059248,2012,20121219,1028,,3,0,FULTON ST,25TH AV,110,E,N,A,-,,,,N,3,0,2,2,A,3,N,G,B,F,A,H,-,A,D,,,L,4,0,2,0,0,1,-,-,2,2,N,M,60,A,-,N,-,-,-,3,-,-,-,,,-,-,0,1,-,,-,N,,,2 4,L,DD
11840,27520000,0,INTERSECTIONS,6049394,2012,20121009,1552,,2,0,25TH AV,CABRILLO ST,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,B,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,F,24,A,-,S,L,G,-,3,-,-,-,,,E,N,0,0,E,2010,MAZDA,A,,,1 2,E,BB
11841,27520000,0,INTERSECTIONS,5145092,2011,20110412,1503,C,2,0,25TH AV,CABRILLO ST,12,S,N,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,A,A,,,A,1,0,0,1,0,1,-,-,2,2,N,F,16,A,-,E,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11842,27520000,0,INTERSECTIONS,5145092,2011,20110412,1503,C,2,0,25TH AV,CABRILLO ST,12,S,N,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,A,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,F,37,A,-,S,M,G,-,3,-,-,-,,,N,-,0,0,E,2008,INFINITI,A,,,1 2,E,BB
11843,27520000,0,INTERSECTIONS,6049394,2012,20121009,1552,,2,0,25TH AV,CABRILLO ST,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,B,A,,,A,1,0,0,1,0,1,-,-,2,2,N,F,38,-,,E,-,-,-,-,-,-,-,,,-,-,0,1,-,,-,N,,,1 2,E,BB
11844,27527000,0,INTERSECTIONS,5302391,2011,20110810,809,A,3,0,FULTON ST,28TH AV,9,E,N,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,A,D,,,D,22,0,0,1,0,1,-,-,2,2,N,F,17,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11845,27527000,0,INTERSECTIONS,5302391,2011,20110810,809,A,3,0,FULTON ST,28TH AV,9,E,N,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,A,D,,,D,22,0,0,1,0,1,-,-,1,1,Y,M,51,A,-,E,M,G,-,3,-,-,-,,,N,-,0,0,B,1995,NISSAN,D,,,1 2,E,BB
11846,27527000,0,INTERSECTIONS,5281326,2011,20110713,758,A,3,0,FULTON ST,28TH AV,11,E,N,F,-,,,,N,3,0,2,3,A,10,N,G,B,B,B,H,-,A,D,,,A,1,0,1,1,0,2,-,-,3,2,N,F,16,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,-,,-,N,,,1 2,E,BB
11847,27527000,0,INTERSECTIONS,5281326,2011,20110713,758,A,3,0,FULTON ST,28TH AV,11,E,N,F,-,,,,N,3,0,2,3,A,10,N,G,B,B,B,H,-,A,D,,,A,1,0,1,1,0,2,-,-,2,2,N,F,24,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,-,,-,N,,,1 2,E,BB
11848,27527000,0,INTERSECTIONS,5281326,2011,20110713,758,A,3,0,FULTON ST,28TH AV,11,E,N,F,-,,,,N,3,0,2,3,A,10,N,G,B,B,B,H,-,A,D,,,A,1,0,1,1,0,2,-,-,1,1,Y,M,23,A,-,W,M,G,-,3,-,,25,22350,,A,-,0,0,B,2007,BMW,A,,,1 2,E,BB
11849,27529000,0,INTERSECTIONS,5584944,2012,20120210,1913,,5,0,BALBOA ST,21ST AV,21,W,N,C,-,,,,Y,4,0,1,2,A,11,N,G,B,D,B,H,-,C,A,,,N,60,0,0,1,0,1,-,-,2,1,N,M,58,A,-,W,M,G,-,3,-,-,-,,,N,-,0,0,B,1997,LAND ROVER,A,,,1 2,E,BB
11850,27529000,0,INTERSECTIONS,5584944,2012,20120210,1913,,5,0,BALBOA ST,21ST AV,21,W,N,C,-,,,,Y,4,0,1,2,A,11,N,G,B,D,B,H,-,C,A,,,N,60,0,0,1,0,1,-,-,1,2,Y,M,74,A,-,N,-,-,-,3,-,,35,21954,A,A,-,0,1,R,,-,N,,,1 2,E,BB
11851,27532000,0,INTERSECTIONS,4023719,2008,20081218,1858,D,4,0,ANZA ST,22ND AV,2,E,N,B,-,,,,N,4,0,1,2,A,10,N,G,B,B,B,H,-,C,A,,,A,7,0,0,1,0,1,-,-,2,2,N,M,81,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11852,27532000,0,INTERSECTIONS,4023719,2008,20081218,1858,D,4,0,ANZA ST,22ND AV,2,E,N,B,-,,,,N,4,0,1,2,A,10,N,G,B,B,B,H,-,C,A,,,A,7,0,0,1,0,1,-,-,1,1,Y,M,58,A,-,W,-,-,-,3,-,-,-,,,N,-,0,0,B,2001,TOYOTA,A,,,1 2,E,BB
11853,27533000,0,INTERSECTIONS,5347826,2011,20110917,747,A,6,0,BALBOA ST,23RD AV,112,W,N,A,-,,,,Y,3,0,1,3,A,3,N,B,B,E,A,H,-,A,A,,,A,1,0,1,0,0,1,-,-,3,3,N,-,998,H,H,-,-,-,-,3,-,-,-,,,N,-,0,0,O,1994,DODGE,D,,,1 2 3,E,BB
11854,27533000,0,INTERSECTIONS,5347826,2011,20110917,747,A,6,0,BALBOA ST,23RD AV,112,W,N,A,-,,,,Y,3,0,1,3,A,3,N,B,B,E,A,H,-,A,A,,,A,1,0,1,0,0,1,-,-,2,2,N,M,62,-,,S,-,-,-,-,-,-,-,,,-,-,0,1,-,,-,N,,,1 2 3,E,BB
11855,27533000,0,INTERSECTIONS,5347826,2011,20110917,747,A,6,0,BALBOA ST,23RD AV,112,W,N,A,-,,,,Y,3,0,1,3,A,3,N,B,B,E,A,H,-,A,A,,,A,1,0,1,0,0,1,-,-,1,1,Y,M,79,A,-,E,M,G,-,3,-,-,-,,,N,-,0,0,B,2011,TOYOTA,A,,,1 2 3,E,BB
11856,27536000,0,INTERSECTIONS,1993448,2005,20050112,800,A,3,0,ANZA ST,24TH AV,18,E,N,A,-,,,,N,2,0,2,3,A,10,N,G,B,D,A,H,-,A,D,,,A,,1,1,0,0,2,-,-,1,1,Y,F,33,A,-,E,G,-,-,-,-,-,-,,,E,-,0,0,B,2004,VOLKSWAGEN,A,,,1 2,E,BB
11857,27536000,0,INTERSECTIONS,1993448,2005,20050112,800,A,3,0,ANZA ST,24TH AV,18,E,N,A,-,,,,N,2,0,2,3,A,10,N,G,B,D,A,H,-,A,D,,,A,,1,1,0,0,2,-,-,3,2,N,F,6,A,-,S,-,-,-,-,-,,35,21954,A,A,-,0,1,B,,-,N,,,1 2,E,BB
11858,27536000,0,INTERSECTIONS,1993448,2005,20050112,800,A,3,0,ANZA ST,24TH AV,18,E,N,A,-,,,,N,2,0,2,3,A,10,N,G,B,D,A,H,-,A,D,,,A,,1,1,0,0,2,-,-,2,2,N,F,32,A,-,S,-,-,-,-,-,,35,21954,A,A,-,0,1,B,,-,N,,,1 2,E,BB
11859,27537000,0,INTERSECTIONS,5006377,2010,20101205,1011,B,7,0,GEARY BL,21ST AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,B,-,-,A,A,,,A,8,0,0,1,0,1,-,-,1,1,Y,M,50,A,-,E,M,C,-,3,-,-,-,,,-,-,0,0,E,2001,CHEVROLET,A,,,1 2,E,BB
11860,27537000,0,INTERSECTIONS,4648327,2010,20100330,1426,C,2,0,21ST AV,GEARY BL,93,S,N,A,-,,,,N,3,0,1,2,A,0,F,D,B,D,B,H,-,A,D,,,-,- ,0,1,0,0,1,-,-,1,1,Y,-,998,A,-,-,-,-,-,-,-,,25,22350,,A,-,0,0,I,,-,-,,,1 2,E,BB
11861,27537000,0,INTERSECTIONS,4041498,2009,20090113,1138,B,2,0,GEARY BL,21ST AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,D,B,B,A,H,-,A,A,,,A,1,0,0,1,0,1,-,-,2,2,N,F,54,A,-,N,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11862,27537000,0,INTERSECTIONS,3234963,2007,20070605,1000,A,2,0,GEARY BL,21ST AV,12,E,N,A,-,,,,N,3,0,1,2,A,21,N,G,B,B,A,H,-,A,A,,,A,8,0,1,0,0,1,-,-,1,1,Y,F,59,A,-,N,M,G,-,3,-,-,-,,,N,-,0,0,G,2004,MAZDA,A,,,1 2,E,BB
11863,27537000,0,INTERSECTIONS,4648327,2010,20100330,1426,C,2,0,21ST AV,GEARY BL,93,S,N,A,-,,,,N,3,0,1,2,A,0,F,D,B,D,B,H,-,A,D,,,-,- ,0,1,0,0,1,-,-,2,2,N,F,17,A,-,-,-,-,-,3,-,,35,21955,,A,-,0,1,B,,-,N,,,1 2,E,BB
11864,27537000,0,INTERSECTIONS,5006377,2010,20101205,1011,B,7,0,GEARY BL,21ST AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,B,-,-,A,A,,,A,8,0,0,1,0,1,-,-,2,2,N,F,44,A,-,N,-,-,-,3,-,-,-,,,-,-,0,1,B,,-,N,,,1 2,E,BB
11865,27537000,0,INTERSECTIONS,4041498,2009,20090113,1138,B,2,0,GEARY BL,21ST AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,D,B,B,A,H,-,A,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,F,49,A,-,E,M,G,-,3,-,-,-,,,N,-,0,0,E,2006,TOYOTA,A,,,1 2,E,BB
11866,27537000,0,INTERSECTIONS,3234963,2007,20070605,1000,A,2,0,GEARY BL,21ST AV,12,E,N,A,-,,,,N,3,0,1,2,A,21,N,G,B,B,A,H,-,A,A,,,A,8,0,1,0,0,1,-,-,2,2,N,F,84,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11867,27538000,0,INTERSECTIONS,3731925,2008,20080404,2138,D,5,0,GEARY BL,22ND AV,0,,Y,A,-,,,,N,3,0,1,3,A,3,N,C,C,B,A,H,-,C,A,,,A,7,0,1,0,0,1,-,-,1,1,Y,M,31,A,-,E,L,G,-,3,-,-,-,,,N,-,0,0,B,2006,MERCEDES-BENZ,A,,,1 2,E,BB
11868,27538000,0,INTERSECTIONS,5427738,2011,20111103,1340,B,4,0,GEARY BL,22ND AV,0,,Y,B,-,,,,N,4,0,1,2,A,3,N,G,B,B,B,H,-,A,A,,,-,-,0,0,1,0,1,-,-,1,1,Y,M,83,A,-,W,M,G,-,-,-,-,-,,,-,-,0,0,B,2010,TOYOTA,-,,,1 2,E,BB
11869,27538000,0,INTERSECTIONS,3123893,2007,20070303,1630,C,6,0,GEARY BL,22ND AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,A,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,F,47,A,-,W,M,G,-,3,-,-,-,,,N,-,0,0,B,2007,NISSAN,A,,,1 2,E,BB
11870,27538000,0,INTERSECTIONS,5427738,2011,20111103,1340,B,4,0,GEARY BL,22ND AV,0,,Y,B,-,,,,N,4,0,1,2,A,3,N,G,B,B,B,H,-,A,A,,,-,-,0,0,1,0,1,-,-,2,2,N,F,30,A,-,N,-,-,-,-,-,-,-,,,-,-,0,1,B,,-,N,,,1 2,E,BB
11871,27538000,0,INTERSECTIONS,3731925,2008,20080404,2138,D,5,0,GEARY BL,22ND AV,0,,Y,A,-,,,,N,3,0,1,3,A,3,N,C,C,B,A,H,-,C,A,,,A,7,0,1,0,0,1,-,-,2,1,N,M,48,A,-,E,M,G,-,3,-,-,-,,,N,-,0,0,A,2004,HYUNDAI,A,,,1 2,E,BB
11872,27538000,0,INTERSECTIONS,3731925,2008,20080404,2138,D,5,0,GEARY BL,22ND AV,0,,Y,A,-,,,,N,3,0,1,3,A,3,N,C,C,B,A,H,-,C,A,,,A,7,0,1,0,0,1,-,-,3,2,N,M,63,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11873,27538000,0,INTERSECTIONS,3123893,2007,20070303,1630,C,6,0,GEARY BL,22ND AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,A,A,,,A,1,0,0,1,0,1,-,-,2,2,N,F,84,A,-,W,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11874,27540000,0,INTERSECTIONS,3862976,2008,20080728,1820,D,1,0,CLEMENT ST,22ND AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,D,B,B,A,H,-,A,A,,,A,7,0,0,1,0,1,-,-,2,2,N,F,52,A,-,N,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11875,27540000,0,INTERSECTIONS,3862976,2008,20080728,1820,D,1,0,CLEMENT ST,22ND AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,D,B,B,A,H,-,A,A,,,A,7,0,0,1,0,1,-,-,1,1,Y,M,78,A,-,E,M,G,-,3,-,-,-,,,N,-,0,0,E,2005,SATURN,A,,,1 2,E,BB
11876,27541000,0,INTERSECTIONS,4080747,2009,20090103,1941,D,6,0,23RD AV,GEARY BL,19,S,N,A,-,,,,N,4,0,1,2,A,11,N,G,B,D,A,H,-,C,A,,,-,-,0,0,1,0,1,-,-,1,2,N,M,38,A,-,E,-,-,-,3,-,-,-,,,N,-,0,1,R,,-,N,,,1 2,E,BB
11877,27541000,0,INTERSECTIONS,4080747,2009,20090103,1941,D,6,0,23RD AV,GEARY BL,19,S,N,A,-,,,,N,4,0,1,2,A,11,N,G,B,D,A,H,-,C,A,,,-,-,0,0,1,0,1,-,-,2,1,N,M,36,A,-,S,M,G,-,3,-,-,-,,,N,-,0,0,B,2006,LAND ROVER,A,,,1 2,E,BB
11878,27542000,0,INTERSECTIONS,4717760,2010,20100529,2335,E,6,0,GEARY BL,24TH AV,28,W,N,A,-,,,,N,4,0,1,2,A,21,N,G,B,E,A,H,-,C,A,,Y,A,1,0,0,1,0,1,-,-,1,2,N,M,21,B,-,-,-,-,-,1,-,,35,21954,A,A,F,0,1,R,,-,N,-,,1 2,E,BB
11879,27542000,0,INTERSECTIONS,3550578,2007,20071229,1417,C,6,0,24TH AV,GEARY BL,32,N,N,C,-,,,,N,4,0,1,2,A,10,N,B,B,B,B,H,-,A,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,M,43,A,-,W,M,G,-,3,-,-,-,,,N,-,0,0,E,2002,TOYOTA,A,,,1 2,E,BB
11880,27542000,0,INTERSECTIONS,4717760,2010,20100529,2335,E,6,0,GEARY BL,24TH AV,28,W,N,A,-,,,,N,4,0,1,2,A,21,N,G,B,E,A,H,-,C,A,,Y,A,1,0,0,1,0,1,-,-,2,1,Y,F,26,H,H,W,M,G,-,3,-,-,-,,,E,-,0,0,G,2009,TOYOTA,A,,,1 2,E,BB
11881,27542000,0,INTERSECTIONS,3550578,2007,20071229,1417,C,6,0,24TH AV,GEARY BL,32,N,N,C,-,,,,N,4,0,1,2,A,10,N,B,B,B,B,H,-,A,A,,,A,1,0,0,1,0,1,-,-,2,2,N,M,49,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11882,27543000,0,INTERSECTIONS,6058760,2012,20120328,1419,,3,0,CLEMENT ST,23RD AV,10,E,N,A,-,,,,N,2,0,1,2,A,12,N,G,B,B,A,H,-,A,A,,,A,1,1,0,0,0,1,-,-,2,2,N,F,37,A,-,E,-,-,-,3,-,-,-,,,N,-,0,1,R,,-,N,,,1 2,E,BB
11883,27543000,0,INTERSECTIONS,6058760,2012,20120328,1419,,3,0,CLEMENT ST,23RD AV,10,E,N,A,-,,,,N,2,0,1,2,A,12,N,G,B,B,A,H,-,A,A,,,A,1,1,0,0,0,1,-,-,1,1,Y,M,41,A,-,W,M,G,-,3,-,-,-,,,F,-,0,0,B,2002,BMW,A,-,,1 2,E,BB
11884,27543000,0,INTERSECTIONS,3736620,2008,20080408,2200,D,2,0,CLEMENT ST,23RD AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,C,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,M,79,A,-,E,M,G,-,3,-,-,-,,,N,-,0,0,B,2008,MAZDA,A,,,1 2,E,BB
11885,27543000,0,INTERSECTIONS,3736620,2008,20080408,2200,D,2,0,CLEMENT ST,23RD AV,0,,Y,A,-,,,,N,4,0,1,2,A,10,N,G,B,B,A,H,-,C,A,,,A,1,0,0,1,0,1,-,-,2,2,N,M,18,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11886,27544000,0,INTERSECTIONS,2730340,2006,20060711,1713,C,2,0,24TH AV,CLEMENT ST,148,N,N,A,-,,,,N,4,0,1,2,C,18,N,G,B,E,A,H,-,A,D,,,-,-,0,0,1,0,1,-,-,1,2,N,M,54,A,-,N,-,-,-,3,-,-,-,,,N,-,0,1,-,,-,N,,,1 2,E,BB
11887,27544000,0,INTERSECTIONS,2730340,2006,20060711,1713,C,2,0,24TH AV,CLEMENT ST,148,N,N,A,-,,,,N,4,0,1,2,C,18,N,G,B,E,A,H,-,A,D,,,-,-,0,0,1,0,1,-,-,2,1,N,F,20,A,-,E,M,G,-,3,-,-,-,,,E,N,0,0,G,2004,HONDA,A,,,1 2,E,BB
11888,27545000,0,INTERSECTIONS,2394832,2005,20051129,2209,E,2,0,25TH AV,BALBOA ST,6,S,N,A,-,,,,,4,0,1,2,A,11,N,G,B,B,A,H,-,C,A,,,N,,0,0,1,0,1,-,-,2,1,N,F,65,A,-,N,G,-,-,-,-,-,-,,,N,-,0,0,I,2004,FORD,A,,,1 2,E,BB
11889,27545000,0,INTERSECTIONS,6049434,2012,20121007,1956,,7,0,25TH AV,BALBOA ST,5,S,N,A,-,,,,N,2,0,1,2,A,11,N,G,B,B,A,H,-,D,A,,,N,60,1,0,0,0,1,-,-,2,1,N,M,23,A,-,S,M,G,-,3,-,-,-,,,N,-,0,0,B,2012,TOYOTA,A,,,1 2,E,BB
11890,27545000,0,INTERSECTIONS,5431656,2011,20111105,1923,D,6,0,25TH AV,BALBOA ST,0,,Y,C,-,,,,N,4,0,1,2,A,10,N,G,B,B,B,H,-,C,A,,,A,1,0,0,1,0,1,-,-,2,2,N,F,49,H,H,N,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11891,27545000,0,INTERSECTIONS,6049434,2012,20121007,1956,,7,0,25TH AV,BALBOA ST,5,S,N,A,-,,,,N,2,0,1,2,A,11,N,G,B,B,A,H,-,D,A,,,N,60,1,0,0,0,1,-,-,1,2,Y,F,49,A,-,W,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11892,27545000,0,INTERSECTIONS,5431656,2011,20111105,1923,D,6,0,25TH AV,BALBOA ST,0,,Y,C,-,,,,N,4,0,1,2,A,10,N,G,B,B,B,H,-,C,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,F,46,A,-,N,M,G,-,3,-,-,-,,,N,-,0,0,E,2011,SUBARU,A,,,1 2,E,BB
11893,27545000,0,INTERSECTIONS,2394832,2005,20051129,2209,E,2,0,25TH AV,BALBOA ST,6,S,N,A,-,,,,,4,0,1,2,A,11,N,G,B,B,A,H,-,C,A,,,N,,0,0,1,0,1,-,-,1,2,Y,F,21,A,-,W,-,-,-,-,-,-,-,,,F,-,0,1,B,,-,N,-,,1 2,E,BB
11894,27547000,0,INTERSECTIONS,4840499,2010,20100806,2209,E,5,0,25TH AV,ANZA ST,7,S,N,E,-,,,,N,3,0,1,2,A,10,N,G,B,B,A,H,-,C,A,,,-,- ,0,1,0,0,1,-,-,1,1,Y,M,57,A,-,S,M,B,-,3,-,-,-,,,N,-,0,0,E,1995,ACURA,-,,,1 2,E,BB
11895,27547000,0,INTERSECTIONS,4840499,2010,20100806,2209,E,5,0,25TH AV,ANZA ST,7,S,N,E,-,,,,N,3,0,1,2,A,10,N,G,B,B,A,H,-,C,A,,,-,- ,0,1,0,0,1,-,-,2,2,N,F,60,A,-,E,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11896,27548000,0,INTERSECTIONS,4664936,2010,20100316,1819,D,2,0,26TH AV,ANZA AV,4,S,N,A,-,,,,N,4,0,1,2,A,12,N,G,B,B,A,H,-,A,D,,,A,1,0,0,1,0,1,-,-,1,1,Y,F,34,A,-,N,M,G,-,3,-,,34,21950,A,A,-,0,0,B,2009,TOYOTA,A,,,1 2,E,BB
11897,27548000,0,INTERSECTIONS,4664936,2010,20100316,1819,D,2,0,26TH AV,ANZA AV,4,S,N,A,-,,,,N,4,0,1,2,A,12,N,G,B,B,A,H,-,A,D,,,A,1,0,0,1,0,1,-,-,2,2,N,M,28,A,-,W,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11898,27549000,0,INTERSECTIONS,6067171,2012,20120906,1842,,4,0,BALBOA ST,27TH AV,6,W,N,A,-,,,,Y,4,0,1,2,A,10,N,G,B,B,A,G,-,A,A,,,A,1,0,0,1,0,1,-,-,1,1,Y,M,68,A,-,W,M,G,-,3,-,,47,14601,A,A,N,0,0,B,2003,SATURN,A,,,1 2,E,BB
11899,27549000,0,INTERSECTIONS,6067171,2012,20120906,1842,,4,0,BALBOA ST,27TH AV,6,W,N,A,-,,,,Y,4,0,1,2,A,10,N,G,B,B,A,G,-,A,A,,,A,1,0,0,1,0,1,-,-,2,2,N,F,22,A,-,S,-,-,-,3,-,-,-,,,N,-,0,1,B,,-,N,,,1 2,E,BB
11900,27550000,0,INTERSECTIONS,2974175,2006,20061221,1806,D,4,0,28TH AV,BALBOA ST,0,,Y,C,-,,,,N,4,0,1,2,-,-,N,G,B,B,B,H,-,C,D,,,-,-,0,0,1,0,1,-,-,2,2,N,F,47,A,-,-,-,-,-,-,-,-,-,,,-,-,0,1,-,,-,-,,,1 2,E,BB
11901,27550000,0,INTERSECTIONS,4664944,2010,20100316,826,A,2,0,28TH AV,BALBOA ST,10,N,N,A,-,,,,N,4,0,1,2,A,10,N,D,B,B,A,H,-,A,D,,,A,7,0,0,1,0,1,-,-,1,1,Y,M,35,A,-,S,M,G,-,3,-,-,-,,,N,-,0,0,B,2006,HONDA,A,,,1 2,E,BB
11902,27550000,0,INTERSECTIONS,2974175,2006,20061221,1806,D,4,0,28TH AV,BALBOA ST,0,,Y,C,-,,,,N,4,0,1,2,-,-,N,G,B,B,B,H,-,C,D,,,-,-,0,0,1,0,1,-,-,1,1,N,M,56,A,-,E,G,-,-,-,-,,34,21950,A,A,F,0,0,A,1993,HONDA,A,-,,1 2,E,BB
11903,27550000,0,INTERSECTIONS,5351942,2011,20110911,2220,E,7,0,28TH AV,BALBOA ST,216,S,N,A,-,,,,N,4,0,1,2,A,11,N,G,B,E,A,H,-,C,A,,,N,60,0,0,1,0,1,-,-,1,2,Y,M,998,A,-,N,-,-,-,3,-,-,-,,,N,-,0,1,A,,-,N,,,1 2,E,BB
